0	8.4337e-02	6.1953e+00
1	1.2781e+00	3.6308e-01
2	5.0617e-02	1.0232e-01
3	1.5603e-01	1.2470e-01
4	1.7864e-01	8.6597e-02
5	1.3399e-01	6.3011e-01
6	6.0263e-02	3.5198e-01
7	4.6965e-02	1.5620e-01
8	5.2146e-02	2.1900e-01
9	4.6902e-02	4.6823e-01
10	5.2992e-02	2.2807e-01
11	4.6499e-02	1.7551e-01
12	4.9718e-02	2.5686e-01
13	4.5874e-02	3.9316e-01
14	4.9568e-02	2.7501e-01
15	4.5853e-02	1.8924e-01
16	4.8376e-02	2.2172e-01
17	4.6547e-02	3.3731e-01
18	4.7278e-02	3.1908e-01
19	4.6716e-02	1.9400e-01
20	4.7897e-02	2.4353e-01
21	4.5941e-02	3.0351e-01
22	4.6318e-02	2.9069e-01
23	4.6063e-02	2.3845e-01
24	4.6025e-02	2.2979e-01
25	4.6215e-02	2.6858e-01
26	4.5818e-02	2.9766e-01
27	4.6212e-02	2.6677e-01
28	4.5807e-02	2.3463e-01
29	4.6064e-02	2.4360e-01
30	4.5903e-02	2.7812e-01
31	4.5898e-02	2.8347e-01
32	4.5973e-02	2.5273e-01
33	4.5807e-02	2.3774e-01
34	4.5976e-02	2.5575e-01
35	4.5789e-02	2.7931e-01
36	4.5920e-02	2.6974e-01
37	4.5821e-02	2.4601e-01
38	4.5846e-02	2.4444e-01
39	4.5861e-02	2.6458e-01
40	4.5790e-02	2.7476e-01
41	4.5870e-02	2.5869e-01
42	4.5776e-02	2.4471e-01
43	4.5848e-02	2.5236e-01
44	4.5787e-02	2.6859e-01
45	4.5814e-02	2.6683e-01
46	4.5802e-02	2.5142e-01
47	4.5787e-02	2.4754e-01
48	4.5810e-02	2.5946e-01
49	4.5771e-02	2.6745e-01
50	4.5806e-02	2.5831e-01
51	4.5768e-02	2.4854e-01
52	4.5794e-02	2.5294e-01
53	4.5771e-02	2.1340e-01
54	4.6707e-02	3.7146e-01
55	4.9509e-02	2.5911e-01
56	4.5765e-02	1.8717e-01
57	4.8151e-02	2.1022e-01
58	4.6715e-02	3.0035e-01
59	4.6439e-02	3.2491e-01
60	4.7349e-02	1.8566e-01
61	4.8155e-02	2.7811e-01
62	4.5959e-02	2.7750e-01
63	4.5938e-02	2.5011e-01
64	4.5760e-02	2.3336e-01
65	4.5949e-02	2.3994e-01
66	4.5839e-02	2.6113e-01
67	4.5763e-02	2.7397e-01
68	4.5889e-02	2.0031e-01
69	4.7174e-02	3.2383e-01
70	4.7364e-02	2.9499e-01
71	4.6349e-02	2.3326e-01
72	4.5918e-02	2.0454e-01
73	4.6913e-02	2.1847e-01
74	4.6291e-02	2.6141e-01
75	4.5761e-02	2.9891e-01
76	4.6506e-02	2.8542e-01
77	4.6138e-02	2.4392e-01
78	4.5763e-02	2.1896e-01
79	4.6250e-02	2.2313e-01
80	4.6118e-02	2.5100e-01
81	4.5730e-02	2.8039e-01
82	4.6046e-02	2.7992e-01
83	4.6039e-02	2.5312e-01
84	4.5726e-02	2.3031e-01
85	4.5924e-02	2.2753e-01
86	4.5980e-02	2.4388e-01
87	4.5743e-02	2.6468e-01
88	4.5802e-02	1.9306e-01
