1	2.503186E-01
2	2.095848E-01
3	1.758500E-01
4	1.481365E-01
5	1.254615E-01
6	1.070265E-01
7	9.216827E-02
8	8.030029E-02
9	7.089613E-02
10	6.348772E-02
11	5.766837E-02
12	5.309765E-02
13	4.949838E-02
14	4.665166E-02
15	4.438788E-02
16	4.257651E-02
17	4.111811E-02
18	3.993643E-02
19	3.897278E-02
20	3.818244E-02
21	3.753028E-02
22	3.698819E-02
23	3.653474E-02
24	3.615242E-02
25	3.582697E-02
26	3.554703E-02
27	3.530321E-02
28	3.508732E-02
29	3.489301E-02
30	3.471475E-02
31	3.454747E-02
32	3.438753E-02
33	3.423081E-02
34	3.407397E-02
35	3.391385E-02
36	3.374697E-02
37	3.357007E-02
38	3.337901E-02
39	3.316941E-02
40	3.293560E-02
41	3.267042E-02
42	3.236475E-02
43	3.200545E-02
44	3.157585E-02
45	3.105123E-02
46	3.039704E-02
47	2.956284E-02
48	2.847750E-02
49	2.704442E-02
50	2.515057E-02
51	2.270835E-02
52	1.976080E-02
53	1.656471E-02
54	1.350919E-02
55	1.086978E-02
56	8.705587E-03
57	6.951550E-03
58	5.528302E-03
59	4.390299E-03
60	3.527234E-03
61	2.945847E-03
62	2.646957E-03
63	2.608413E-03
64	2.780615E-03
65	3.092900E-03
66	3.465715E-03
67	3.824627E-03
68	4.110578E-03
69	4.285798E-03
70	4.334944E-03
71	4.262037E-03
72	4.085843E-03
73	3.833851E-03
74	3.537616E-03
75	3.227430E-03
76	2.929453E-03
77	2.663622E-03
78	2.442869E-03
79	2.273190E-03
80	2.154705E-03
81	2.082867E-03
82	2.050061E-03
83	2.047061E-03
84	2.064284E-03
85	2.092685E-03
86	2.124469E-03
87	2.153468E-03
88	2.175160E-03
89	2.186716E-03
90	2.186828E-03
91	2.175589E-03
92	2.153987E-03
93	2.123867E-03
94	2.087381E-03
95	2.047087E-03
96	2.005467E-03
97	1.964811E-03
98	1.926946E-03
99	1.893378E-03
100	1.864988E-03
101	1.842116E-03
102	1.824625E-03
103	1.811918E-03
104	1.803135E-03
105	1.797192E-03
106	1.792949E-03
107	1.789357E-03
108	1.785521E-03
109	1.780750E-03
110	1.774598E-03
111	1.766900E-03
112	1.757666E-03
113	1.747109E-03
114	1.735587E-03
115	1.723527E-03
116	1.711273E-03
117	1.699239E-03
118	1.687737E-03
119	1.676953E-03
120	1.666997E-03
121	1.657944E-03
122	1.649643E-03
123	1.642041E-03
124	1.634995E-03
125	1.628319E-03
126	1.621854E-03
127	1.615447E-03
128	1.608944E-03
129	1.602364E-03
130	1.595561E-03
131	1.588595E-03
132	1.581475E-03
133	1.574245E-03
134	1.566916E-03
135	1.559540E-03
136	1.552262E-03
137	1.545034E-03
138	1.537954E-03
139	1.530980E-03
140	1.524178E-03
141	1.517532E-03
142	1.511044E-03
143	1.504621E-03
144	1.498312E-03
145	1.492069E-03
146	1.485880E-03
147	1.479721E-03
148	1.473574E-03
149	1.467441E-03
150	1.461308E-03
151	1.455201E-03
152	1.449111E-03
