478	5.4193e-03	---
479	5.4163e-03	---
480	5.4141e-03	---
481	5.4141e-03	---
482	5.4099e-03	---
483	5.4032e-03	---
484	5.3937e-03	---
485	5.3804e-03	---
486	5.3718e-03	---
487	5.3653e-03	---
488	5.3610e-03	---
489	5.3561e-03	---
490	5.3537e-03	---
491	5.3542e-03	---
492	5.3554e-03	---
493	5.3528e-03	---
494	5.3402e-03	---
495	5.3192e-03	---
496	5.2995e-03	---
497	5.2860e-03	---
498	5.2779e-03	---
499	5.2740e-03	---
500	5.2733e-03	5.4529e-03
501	5.2752e-03	---
502	5.2774e-03	---
503	5.2786e-03	---
504	5.2773e-03	---
505	5.2711e-03	---
506	5.2513e-03	---
507	5.2283e-03	---
508	5.2109e-03	---
509	5.1978e-03	---
510	5.1913e-03	---
511	5.1890e-03	---
512	5.1865e-03	---
513	5.1848e-03	---
514	5.1862e-03	---
515	5.1813e-03	---
516	5.1722e-03	---
517	5.1633e-03	---
518	5.1550e-03	---
519	5.1493e-03	---
520	5.1377e-03	---
521	5.1228e-03	---
522	5.1107e-03	---
523	5.0997e-03	---
524	5.0900e-03	---
525	5.0814e-03	---
526	5.0715e-03	---
527	5.0622e-03	---
528	5.0543e-03	---
529	5.0471e-03	---
530	5.0402e-03	---
531	5.0345e-03	---
532	5.0294e-03	---
533	5.0256e-03	---
534	5.0232e-03	---
535	5.0256e-03	---
536	5.0337e-03	---
537	5.0459e-03	---
538	5.0578e-03	---
539	5.0735e-03	---
540	5.0711e-03	---
541	5.0565e-03	---
542	5.0060e-03	---
543	4.9575e-03	---
544	4.9305e-03	---
545	4.9256e-03	---
546	4.9336e-03	---
547	4.9352e-03	---
548	4.9276e-03	---
549	4.9030e-03	---
550	4.8810e-03	---
551	4.8751e-03	---
552	4.8867e-03	---
553	4.8958e-03	---
554	4.8929e-03	---
555	4.8813e-03	---
556	4.8573e-03	---
557	4.8323e-03	---
558	4.8129e-03	---
559	4.8044e-03	---
560	4.8042e-03	---
561	4.8055e-03	---
562	4.7994e-03	---
563	4.7904e-03	---
564	4.7721e-03	---
565	4.7546e-03	---
566	4.7411e-03	---
567	4.7323e-03	---
568	4.7269e-03	---
569	4.7209e-03	---
570	4.7158e-03	---
571	4.7101e-03	---
572	4.7075e-03	---
573	4.6984e-03	---
574	4.6895e-03	---
575	4.6797e-03	---
576	4.6683e-03	---
577	4.6542e-03	---
578	4.6382e-03	---
579	4.6229e-03	---
580	4.6102e-03	---
581	4.6010e-03	---
582	4.5962e-03	---
583	4.5961e-03	---
584	4.5923e-03	---
585	4.5835e-03	---
586	4.5679e-03	---
587	4.5486e-03	---
588	4.5328e-03	---
589	4.5207e-03	---
590	4.5127e-03	---
591	4.5079e-03	---
592	4.5044e-03	---
593	4.5033e-03	---
594	4.5017e-03	---
595	4.4977e-03	---
596	4.4952e-03	---
597	4.4884e-03	---
598	4.4780e-03	---
