EPOCH 558, LOSS: 0.0009856855031102896
EPOCH 559, LOSS: 0.0010567628778517246
EPOCH 560, LOSS: 0.0010083495872095227
EPOCH 561, LOSS: 0.0010336963459849358
EPOCH 562, LOSS: 0.0009878145065158606
EPOCH 563, LOSS: 0.0009839088888838887
EPOCH 564, LOSS: 0.0010336971608921885
EPOCH 565, LOSS: 0.0009827399626374245
EPOCH 566, LOSS: 0.0010010951664298773
EPOCH 567, LOSS: 0.0009583418723195791
EPOCH 568, LOSS: 0.0009477782296016812
EPOCH 569, LOSS: 0.0009708250872790813
EPOCH 570, LOSS: 0.0009393594809807837
EPOCH 571, LOSS: 0.0009789145551621914
EPOCH 572, LOSS: 0.0009324782295152545
EPOCH 573, LOSS: 0.0009717395296320319
EPOCH 574, LOSS: 0.0009236279875040054
EPOCH 575, LOSS: 0.000970698893070221
EPOCH 576, LOSS: 0.0009228555718436837
EPOCH 577, LOSS: 0.000991764827631414
EPOCH 578, LOSS: 0.0009417618857696652
EPOCH 579, LOSS: 0.0010612650075927377
EPOCH 580, LOSS: 0.001022182172164321
EPOCH 581, LOSS: 0.001244636601768434
EPOCH 582, LOSS: 0.0012669689022004604
EPOCH 583, LOSS: 0.0015428268816322088
EPOCH 584, LOSS: 0.0014902299735695124
EPOCH 585, LOSS: 0.0014110947959125042
EPOCH 586, LOSS: 0.0009679720387794077
EPOCH 587, LOSS: 0.0009187849937006831
EPOCH 588, LOSS: 0.0010848046513274312
EPOCH 589, LOSS: 0.001049141981638968
EPOCH 590, LOSS: 0.0010991862509399652
EPOCH 591, LOSS: 0.0008355618920177221
EPOCH 592, LOSS: 0.0008037740481086075
EPOCH 593, LOSS: 0.0009102534968405962
EPOCH 594, LOSS: 0.0009211260476149619
EPOCH 595, LOSS: 0.0010282136499881744
EPOCH 596, LOSS: 0.0009034047834575176
