1	5.148994E-02
2	5.033073E-02
3	4.920348E-02
4	4.810622E-02
5	4.703747E-02
6	4.599795E-02
7	4.498556E-02
8	4.400220E-02
9	4.304402E-02
10	4.211295E-02
11	4.120612E-02
12	4.032395E-02
13	3.946683E-02
14	3.863205E-02
15	3.781875E-02
16	3.702908E-02
17	3.625959E-02
18	3.551050E-02
19	3.478100E-02
20	3.407042E-02
21	3.337848E-02
22	3.270392E-02
23	3.204667E-02
24	3.140608E-02
25	3.078095E-02
26	3.017149E-02
27	2.957673E-02
28	2.899610E-02
29	2.843005E-02
30	2.787646E-02
31	2.733509E-02
32	2.680660E-02
33	2.629002E-02
34	2.578556E-02
35	2.529079E-02
36	2.480717E-02
37	2.433421E-02
38	2.387093E-02
39	2.341730E-02
40	2.297306E-02
41	2.253774E-02
42	2.211101E-02
43	2.169284E-02
44	2.128284E-02
45	2.088070E-02
46	2.048610E-02
47	2.009895E-02
48	1.971995E-02
49	1.934651E-02
50	1.898004E-02
51	1.862093E-02
52	1.826796E-02
53	1.792125E-02
54	1.758065E-02
55	1.724599E-02
56	1.691715E-02
57	1.659402E-02
58	1.627693E-02
59	1.596449E-02
60	1.565769E-02
61	1.535622E-02
62	1.505993E-02
63	1.476868E-02
64	1.448243E-02
65	1.420106E-02
66	1.392453E-02
67	1.365276E-02
68	1.338573E-02
69	1.312332E-02
70	1.286576E-02
71	1.261232E-02
72	1.236361E-02
73	1.211933E-02
74	1.187949E-02
75	1.164399E-02
76	1.141281E-02
77	1.118601E-02
78	1.096341E-02
79	1.074502E-02
80	1.053099E-02
81	1.032088E-02
82	1.011505E-02
83	9.913265E-03
84	9.715484E-03
85	9.521746E-03
86	9.331970E-03
87	9.146130E-03
88	8.964068E-03
89	8.786054E-03
90	8.611675E-03
91	8.441110E-03
92	8.274260E-03
93	8.110805E-03
94	7.951052E-03
95	7.794760E-03
96	7.641901E-03
97	7.492653E-03
98	7.346569E-03
99	7.203770E-03
100	7.064190E-03
101	6.927745E-03
102	6.794423E-03
103	6.663979E-03
104	6.536594E-03
105	6.412147E-03
106	6.290314E-03
107	6.171611E-03
108	6.055464E-03
109	5.942373E-03
110	5.831480E-03
111	5.722875E-03
112	5.617402E-03
113	5.514115E-03
114	5.412741E-03
115	5.314352E-03
116	5.218195E-03
117	5.124228E-03
118	5.032494E-03
119	4.942879E-03
120	4.855415E-03
121	4.770131E-03
122	4.686778E-03
123	4.605837E-03
124	4.526149E-03
125	4.448724E-03
126	4.372947E-03
127	4.299358E-03
128	4.227450E-03
129	4.157127E-03
130	4.088589E-03
131	4.021811E-03
132	3.956530E-03
133	3.892818E-03
134	3.830770E-03
135	3.770104E-03
136	3.710978E-03
137	3.653278E-03
138	3.597004E-03
139	3.541938E-03
140	3.488465E-03
141	3.436189E-03
142	3.384996E-03
143	3.335389E-03
144	3.286767E-03
145	3.239671E-03
146	3.193140E-03
147	3.148050E-03
148	3.104181E-03
149	3.061036E-03
150	3.019026E-03
151	2.978065E-03
152	2.938301E-03
153	2.899091E-03
154	2.860985E-03
155	2.823808E-03
156	2.787556E-03
157	2.752154E-03
158	2.717782E-03
159	2.683777E-03
160	2.650746E-03
161	2.618579E-03
162	2.587106E-03
163	2.556351E-03
164	2.526592E-03
165	2.497001E-03
166	2.468229E-03
167	2.440387E-03
168	2.413300E-03
169	2.386262E-03
170	2.360175E-03
171	2.334472E-03
172	2.309653E-03
173	2.285428E-03
174	2.261373E-03
175	2.237967E-03
176	2.215148E-03
177	2.192982E-03
178	2.170920E-03
179	2.149540E-03
180	2.128588E-03
181	2.107940E-03
182	2.087989E-03
183	2.068215E-03
184	2.049108E-03
185	2.030247E-03
186	2.011775E-03
187	1.993654E-03
188	1.975943E-03
189	1.958532E-03
190	1.941505E-03
191	1.924835E-03
192	1.908420E-03
193	1.892489E-03
194	1.876568E-03
195	1.861043E-03
196	1.845853E-03
197	1.830938E-03
198	1.816307E-03
199	1.801909E-03
200	1.787914E-03
201	1.773782E-03
202	1.760238E-03
203	1.746837E-03
204	1.733649E-03
205	1.720693E-03
206	1.707915E-03
207	1.695373E-03
208	1.683050E-03
209	1.670919E-03
210	1.658935E-03
211	1.647332E-03
212	1.635571E-03
213	1.624187E-03
214	1.612928E-03
215	1.601855E-03
216	1.591137E-03
217	1.580148E-03
218	1.569575E-03
219	1.559092E-03
220	1.548783E-03
221	1.538608E-03
222	1.528608E-03
223	1.518637E-03
224	1.508872E-03
225	1.499223E-03
226	1.489670E-03
227	1.480247E-03
228	1.470975E-03
229	1.461768E-03
230	1.452698E-03
231	1.443747E-03
232	1.435004E-03
233	1.426107E-03
234	1.417585E-03
235	1.408889E-03
236	1.400582E-03
237	1.392026E-03
238	1.383768E-03
239	1.375563E-03
240	1.367443E-03
241	1.359434E-03
242	1.351623E-03
243	1.343627E-03
244	1.335841E-03
245	1.328284E-03
246	1.320513E-03
247	1.312958E-03
248	1.305507E-03
249	1.298076E-03
250	1.290731E-03
251	1.283583E-03
252	1.276267E-03
253	1.269123E-03
254	1.262162E-03
255	1.255055E-03
256	1.248102E-03
257	1.241243E-03
258	1.234397E-03
259	1.227760E-03
260	1.220966E-03
261	1.214300E-03
262	1.207711E-03
263	1.201195E-03
264	1.194715E-03
265	1.188300E-03
266	1.181920E-03
267	1.175591E-03
268	1.169413E-03
269	1.163109E-03
270	1.156962E-03
271	1.150846E-03
272	1.144897E-03
273	1.138642E-03
274	1.132809E-03
275	1.126870E-03
276	1.120984E-03
277	1.115159E-03
278	1.109355E-03
279	1.103741E-03
280	1.097954E-03
281	1.092358E-03
282	1.086656E-03
283	1.081054E-03
284	1.075680E-03
285	1.070083E-03
286	1.064662E-03
287	1.059220E-03
288	1.053877E-03
289	1.048538E-03
290	1.043391E-03
291	1.037920E-03
292	1.032827E-03
293	1.027657E-03
294	1.022523E-03
295	1.017423E-03
296	1.012373E-03
297	1.007349E-03
298	1.002364E-03
299	9.975228E-04
300	9.925215E-04
301	9.876553E-04
302	9.828112E-04
303	9.779828E-04
304	9.732947E-04
305	9.685070E-04
306	9.638748E-04
307	9.591166E-04
308	9.543840E-04
309	9.498642E-04
310	9.453347E-04
311	9.408756E-04
312	9.362857E-04
313	9.318180E-04
314	9.273372E-04
315	9.229381E-04
316	9.185507E-04
317	9.141949E-04
318	9.099740E-04
319	9.055995E-04
320	9.013221E-04
321	8.971139E-04
322	8.929153E-04
323	8.888342E-04
324	8.845833E-04
325	8.804882E-04
326	8.762963E-04
327	8.723289E-04
328	8.683053E-04
329	8.643125E-04
330	8.603295E-04
331	8.564943E-04
332	8.524468E-04
333	8.485778E-04
334	8.447121E-04
335	8.408756E-04
336	8.370325E-04
337	8.332751E-04
338	8.294910E-04
339	8.256689E-04
340	8.220641E-04
341	8.183764E-04
342	8.147231E-04
343	8.110795E-04
344	8.074678E-04
345	8.038536E-04
346	8.003148E-04
347	7.968038E-04
348	7.932850E-04
349	7.897614E-04
350	7.863236E-04
351	7.828686E-04
352	7.794732E-04
353	7.760685E-04
354	7.727730E-04
355	7.693249E-04
356	7.659052E-04
357	7.626789E-04
358	7.594028E-04
359	7.561378E-04
360	7.529219E-04
361	7.497026E-04
362	7.464911E-04
363	7.434085E-04
364	7.401655E-04
365	7.370240E-04
366	7.339204E-04
367	7.308047E-04
368	7.277753E-04
369	7.247025E-04
370	7.216656E-04
371	7.186530E-04
372	7.156669E-04
373	7.126997E-04
374	7.097227E-04
375	7.067947E-04
376	7.038992E-04
377	7.010086E-04
378	6.981964E-04
379	6.952418E-04
380	6.923389E-04
381	6.896083E-04
382	6.867996E-04
383	6.839970E-04
384	6.812564E-04
385	6.785020E-04
386	6.757962E-04
387	6.730870E-04
388	6.703746E-04
389	6.676179E-04
390	6.650199E-04
391	6.623808E-04
392	6.597664E-04
393	6.571573E-04
394	6.545582E-04
395	6.519891E-04
396	6.494531E-04
397	6.468885E-04
398	6.443470E-04
399	6.418699E-04
400	6.393482E-04
401	6.368952E-04
402	6.344302E-04
403	6.319779E-04
404	6.295696E-04
405	6.271444E-04
406	6.247481E-04
407	6.223516E-04
408	6.200007E-04
409	6.176402E-04
410	6.153081E-04
411	6.129876E-04
412	6.106829E-04
413	6.084041E-04
414	6.061093E-04
415	6.038329E-04
416	6.015837E-04
417	5.993342E-04
418	5.971150E-04
419	5.949244E-04
420	5.927468E-04
421	5.905844E-04
422	5.883830E-04
423	5.862337E-04
424	5.840868E-04
425	5.819714E-04
426	5.798528E-04
427	5.777391E-04
428	5.756462E-04
429	5.735763E-04
430	5.715181E-04
431	5.694801E-04
432	5.674231E-04
433	5.654105E-04
434	5.634204E-04
435	5.614139E-04
436	5.593562E-04
437	5.573995E-04
438	5.554270E-04
439	5.535532E-04
440	5.515885E-04
441	5.496586E-04
442	5.477694E-04
443	5.458756E-04
444	5.439907E-04
445	5.420835E-04
446	5.402250E-04
447	5.383589E-04
448	5.365345E-04
449	5.346978E-04
450	5.328754E-04
