1	8.381899E-02	2.457824
2	5.120561E-02	2.456596
3	3.073240E-02	2.453214
4	1.443481E-02	2.449028
5	4.161333E-03	2.444944
6	4.165410E-03	2.442273
7	9.280887E-03	2.440381
8	7.648950E-03	2.439801
9	3.845951E-03	2.439900
10	1.384858E-03	2.439853
11	1.977045E-03	2.439335
12	3.180672E-03	2.438303
13	3.485032E-03	2.436893
14	2.667380E-03	2.435304
15	1.337089E-03	2.433705
16	5.543554E-04	2.432212
17	6.587348E-04	2.430913
18	1.190125E-03	2.429886
19	1.526353E-03	2.429172
20	1.395322E-03	2.428738
21	9.214549E-04	2.428494
22	4.659813E-04	2.428335
23	2.694507E-04	2.428182
24	3.501860E-04	2.427973
25	5.600107E-04	2.427670
26	7.111371E-04	2.427253
27	6.885484E-04	2.426741
28	5.226676E-04	2.426174
29	3.296733E-04	2.425603
30	2.221871E-04	2.425074
31	2.393622E-04	2.424620
32	3.319290E-04	2.424258
33	4.133479E-04	2.423973
34	4.188754E-04	2.423763
35	3.543717E-04	2.423627
36	2.715182E-04	2.423547
37	2.156723E-04	2.423484
38	2.133390E-04	2.423396
39	2.492187E-04	2.423264
40	2.887349E-04	2.423085
41	3.054127E-04	2.422868
42	2.898140E-04	2.422619
43	2.547686E-04	2.422345
44	2.225566E-04	2.422061
45	2.084498E-04	2.421788
46	2.159876E-04	2.421549
47	2.346558E-04	2.421355
48	2.486938E-04	2.421202
49	2.497445E-04	2.421081
50	2.378176E-04	2.420983
51	2.211922E-04	2.420903
52	2.098544E-04	2.420834
53	2.077724E-04	2.420760
54	2.135104E-04	2.420667
55	2.215288E-04	2.420547
56	2.255430E-04	2.420401
57	2.234052E-04	2.420238
58	2.168744E-04	2.420066
59	2.096281E-04	2.419891
60	2.055560E-04	2.419719
61	2.058560E-04	2.419556
62	2.088277E-04	2.419410
63	2.118703E-04	2.419284
64	2.126443E-04	2.419179
65	2.105950E-04	2.419088
66	2.071618E-04	2.419003
67	2.041388E-04	2.418917
68	2.028348E-04	2.418829
69	2.034031E-04	2.418735
70	2.047396E-04	2.418632
71	2.056393E-04	2.418516
72	2.053989E-04	2.418388
