# t, x, y
0.000000000000000000e+00,7.000000000000000000e+00,2.500000000000000139e-02
5.000500050005000224e-02,7.642936519545991736e+00,2.492725512062108142e-02
1.000100010001000045e-01,8.336631555399538485e+00,2.485252857665764051e-02
1.500150015001500137e-01,9.083532331549626804e+00,2.478115832124184320e-02
2.000200020002000090e-01,9.885916048450454241e+00,2.471782269599681267e-02
2.500250025002500043e-01,1.074583695444284359e+01,2.466656109990419954e-02
3.000300030003000273e-01,1.166504284516344114e+01,2.463081188267779095e-02
3.500350035003499949e-01,1.264490551987707256e+01,2.461345102714656077e-02
4.000400040004000179e-01,1.368636597797701349e+01,2.461684221181897197e-02
4.500450045004500410e-01,1.478984841748828316e+01,2.464290690416558877e-02
5.000500050005000086e-01,1.595516636368946806e+01,2.469319282443964772e-02
5.500550055005499761e-01,1.718149308898825822e+01,2.476890195812670240e-02
6.000600060006000547e-01,1.846728573221996683e+01,2.487096149058718245e-02
6.500650065006500222e-01,1.981023480741623644e+01,2.500007613924914648e-02
7.000700070006999898e-01,2.120723616615374141e+01,2.515677634294026868e-02
7.500750075007500683e-01,2.265439761500110549e+01,2.534143379237379506e-02
8.000800080008000359e-01,2.414700965837174707e+01,2.555431212349402667e-02
8.500850085008500034e-01,2.567960774204420815e+01,2.579559382172034315e-02
9.000900090009000820e-01,2.724607754678216054e+01,2.606541661396212517e-02
9.500950095009500496e-01,2.883966288844220216e+01,2.636387532442115850e-02
1.000100010001000017e+00,3.045313029614075617e+01,2.669104541336941167e-02
1.050105010501050096e+00,3.207872659889842026e+01,2.704699551939978436e-02
1.100110011001099952e+00,3.370857499133861523e+01,2.743180523493528311e-02
1.150115011501150031e+00,3.533481355971878202e+01,2.784557388298387545e-02
1.200120012001200109e+00,3.694959528193034259e+01,2.828842051713848296e-02
1.250125012501249966e+00,3.854515938731164937e+01,2.876048393246019227e-02
1.300130013001300044e+00,4.011421430246792852e+01,2.926193281427126591e-02
1.350135013501350123e+00,4.164989765717199077e+01,2.979296849548034379e-02
1.400140014001399980e+00,4.314602989843277925e+01,3.035381233569981255e-02
1.450145014501450058e+00,4.459714296566269809e+01,3.094470505886567913e-02
1.500150015001500137e+00,4.599848029067753430e+01,3.156590675323751871e-02
1.550155015501549993e+00,4.734600336572740531e+01,3.221769420825959518e-02
1.600160016001600072e+00,4.863653725177293552e+01,3.290034611712503582e-02
1.650165016501650150e+00,4.986775678132034528e+01,3.361415254700030747e-02
1.700170017001700007e+00,5.103803120763041079e+01,3.435938390126645064e-02
1.750175017501750085e+00,5.214641744939748236e+01,3.513628611685459119e-02
1.800180018001800164e+00,5.319266009074940627e+01,3.594508066424596110e-02
1.850185018501850021e+00,5.417718193923105474e+01,3.678596336207217571e-02
1.900190019001900099e+00,5.510088461034923313e+01,3.765908047492697724e-02
1.950195019501950178e+00,5.596510171708276005e+01,3.856452341781836657e-02
2.000200020002000034e+00,5.677152334402921952e+01,3.950231620977829455e-02
