,t,x,y,z
0,0.0,0.0001,0.1,0.0
1,0.1,0.09381132060672992,0.0877766675857193,-0.14784783661418047
2,0.2,0.17206071639474574,0.07220341438462374,-0.26835093566875245
3,0.30000000000000004,0.22720906974454577,0.054368453938390446,-0.3586530047673404
4,0.4,0.26105115926035805,0.035255339046183144,-0.4175521340377369
5,0.5,0.2763483539433181,0.016051062030404736,-0.4456167150608573
6,0.6000000000000001,0.2765848894743687,-0.001997864206348455,-0.4452965356229297
7,0.7000000000000001,0.26596023060610524,-0.01768900679961557,-0.42083390780235685
8,0.8,0.24891591696991716,-0.029977792366275267,-0.37801363165974106
9,0.9,0.22990904453784536,-0.038085649331559036,-0.3237479279385679
10,1.0,0.2133221664778318,-0.04156343120567201,-0.2655465788914032
11,1.1,0.20099487398137042,-0.04057121333732077,-0.2091769998612361
12,1.2000000000000002,0.1941979087997717,-0.03562740393000617,-0.15947034383965183
13,1.3,0.19542971015275623,-0.027281947594628434,-0.12183289142729836
14,1.4000000000000001,0.20615262006213142,-0.016311316019200037,-0.1003482782172102
15,1.5,0.22682531261824038,-0.003659733715881598,-0.09753611905242758
16,1.6,0.25690913052686076,0.009634213810582663,-0.11422924994217847
17,1.7000000000000002,0.29474727709384163,0.022511788348400345,-0.14957503027383803
18,1.8,0.3359054344726888,0.033867121503973203,-0.20109562476110043
19,1.9000000000000001,0.3768977645036301,0.04257816489122528,-0.2646714227772891
20,2.0,0.4150009813830363,0.04779439470903801,-0.3348390465012584
21,2.1,0.44530058430334657,0.049131617258690315,-0.40650840272885574
22,2.2,0.46363344821707697,0.04616116967012361,-0.4742939162128751
23,2.3000000000000003,0.47031935635630406,0.03876994556308617,-0.5315069141454885
24,2.4000000000000004,0.46603305658813765,0.027518780667044166,-0.5721738178786091
25,2.5,0.45192914607633733,0.0135138076694461,-0.5919563829001137
26,2.6,0.42968929488205565,-0.001773790140020975,-0.5887796404110968
27,2.7,0.40074701117391126,-0.016736888762224556,-0.5631124056382073
28,2.8000000000000003,0.365450652005473,-0.030006272976659882,-0.5177607582000262
29,2.9000000000000004,0.3270898062645803,-0.040486678183748015,-0.45728006024105794
30,3.0,0.28920843935969265,-0.047329746232942456,-0.38751129017672953
31,3.1,0.25394334160847754,-0.050229799166390136,-0.3133524075816114
32,3.2,0.22269017400397445,-0.049188083159297416,-0.23959415621878985
33,3.3000000000000003,0.19826964438001923,-0.04431593161106058,-0.17230927750570313
34,3.4000000000000004,0.18299858529435198,-0.036017697895647585,-0.11684358395473736
35,3.5,0.17831513189639298,-0.024945480446726516,-0.07743310774660303
36,3.6,0.18453668983950236,-0.011961253416881442,-0.05690575085115394
37,3.7,0.2010769359993839,0.0019288459411454144,-0.05647475655470108
38,3.8000000000000003,0.22670367368886782,0.01567053830349725,-0.07567050636432009
39,3.9000000000000004,0.2593856924047509,0.028257088412826665,-0.11243342487045434
40,4.0,0.29620716870330044,0.03879127934000348,-0.16332292663393425
41,4.1000000000000005,0.33353982346991395,0.04662712997007161,-0.22635958289842956
42,4.2,0.36912708981168524,0.05105111128359438,-0.29864602063627693
43,4.3,0.4000544276537808,0.051423008522255224,-0.37382909091426963
44,4.4,0.42365315325938113,0.04751559131204844,-0.4452116980018933
45,4.5,0.43673320014465417,0.039477078811984506,-0.5064035628594519
46,4.6000000000000005,0.4387031527366134,0.02780666573752535,-0.5518342552071915
47,4.7,0.4307836043116336,0.013496038269431848,-0.5773907093952432
48,4.800000000000001,0.4145825150650117,-0.00209772722584194,-0.5810317101587688
49,4.9,0.3905988570548855,-0.017534291918090455,-0.5630505477125733
50,5.0,0.36101289111005147,-0.03150679082064889,-0.5258659587826685
51,5.1000000000000005,0.3245433675547393,-0.04305101571172051,-0.4698613012118388
52,5.2,0.28121287054757416,-0.05145435956876381,-0.39668048120018906
53,5.300000000000001,0.233553298680175,-0.056110607530676024,-0.3126460279338823
54,5.4,0.1842027894571672,-0.05689252118961922,-0.22431520701704552
55,5.5,0.1371930183467066,-0.05394456284152193,-0.13785977365110605
56,5.6000000000000005,0.09392486351727225,-0.04768373118259371,-0.05871353068500713
57,5.7,0.053735536385479676,-0.03893333269289821,0.008937244819061498
58,5.800000000000001,0.016349426942078242,-0.02886258125825201,0.06271205276142489
59,5.9,-0.016826731210632943,-0.018601078630474763,0.10219235615648933
60,6.0,-0.044635522693070216,-0.009025244823906655,0.12855752707592086
61,6.1000000000000005,-0.06479650909363871,-0.0006508228513641306,0.14131162704248923
62,6.2,-0.07637239466004457,0.006185657675465777,0.14064016431052245
63,6.300000000000001,-0.08193246175635001,0.011170558224899537,0.12990091437484716
64,6.4,-0.08400153785021322,0.014103605868457974,0.11267808078226296
65,6.5,-0.08495067598664942,0.014911053488370983,0.09258194941684895
66,6.6000000000000005,-0.08689277113133241,0.013648700272393463,0.07304679909384443
67,6.7,-0.09159198435189107,0.010495223557187917,0.057142290637785545
68,6.800000000000001,-0.10040682532519032,0.00573650280983628,0.04741230260819882
69,6.9,-0.11429730953331388,-0.00026053755535758726,0.04575451336559037
70,7.0,-0.13373435184847693,-0.007077633661389187,0.053351865398003455
71,7.1000000000000005,-0.1605459763446364,-0.014319944326935249,0.07255432813472797
