,x,y,z
285,0.3709577864344147,-0.039517294049582576,-0.5697863493029489
286,0.366806688993999,-0.04108099097018606,-0.5632581930265513
287,0.36263206918272484,-0.04260374705062535,-0.5564803288890366
288,0.35843143271026756,-0.04408406472395431,-0.5494610887473949
289,0.354204232534273,-0.04552056686933947,-0.5422089743224868
290,0.34995309884565157,-0.04691198283476248,-0.5347326469158993
291,0.3456830051859042,-0.04825710546982787,-0.5270409031907826
292,0.3413981229941296,-0.04955478830546975,-0.5191426688295039
293,0.3371031508023976,-0.0508039620693866,-0.5110469863299072
294,0.3328089415273336,-0.052003561082807556,-0.5027630059869791
295,0.3284878471799759,-0.05315271509182212,-0.49429997670500847
296,0.3241354295924926,-0.05425086026590074,-0.48566719569350325
297,0.31975763114145844,-0.05529750091249653,-0.4768739807040351
298,0.31536027233919,-0.056292183779297254,-0.46792966244385736
299,0.310949054724699,-0.05723449874826332,-0.4588435774974553
300,0.30653040429893413,-0.05812421235236396,-0.4496253561369123
301,0.30210914501750746,-0.05895580846182262,-0.4402730181460002
302,0.29768946710803135,-0.059724456120894144,-0.4307871496207086
303,0.2932787657897192,-0.060429817217089496,-0.42117853864526894
304,0.28889348041115065,-0.06107163048615544,-0.4114581238205972
305,0.28453757676339764,-0.061649624339571295,-0.40163681471310514
306,0.2802009702761387,-0.062163672051408096,-0.39172548049035455
307,0.2758587293011348,-0.06261395255476024,-0.3817349154188417
308,0.27150547481155807,-0.06300089947270215,-0.37167578889700054
309,0.26713483241549735,-0.0633250934731686,-0.3615586179102168
310,0.26274434216075404,-0.06358726022842523,-0.35139374369570026
311,0.2583387369682206,-0.06378819897449349,-0.3411913153563022
312,0.25392416439713805,-0.06392873890090703,-0.3309612834185296
313,0.2495045681479351,-0.064009741291376,-0.32071339706529156
314,0.2450837017047564,-0.0640321098175024,-0.31045719748394385
315,0.24066311896999157,-0.06399680464822832,-0.30020201544749264
316,0.2362456175757769,-0.0639048385572174,-0.28995696349385053
317,0.23183523297458877,-0.0637572566516734,-0.2797309242637403
318,0.2274371501104288,-0.0635551354262442,-0.2695325502152712
319,0.22305678787377875,-0.06329956465136638,-0.2593702653500369
320,0.21869916225246233,-0.06299164181335709,-0.24925226288217306
321,0.2143687189947056,-0.06263247963408942,-0.23918650372862527
322,0.21006838025158756,-0.062223214925306476,-0.22918071655270478
323,0.20580158831844148,-0.06176500879671243,-0.21924239407334406
324,0.20157256432621773,-0.06125903921699227,-0.209378791890006
325,0.19738543562593144,-0.060706386440282985,-0.19959712348723466
326,0.19325158668174716,-0.06010385920250963,-0.1899125029710543
327,0.18918054383558086,-0.05944910965475525,-0.18033918816113087
328,0.18517733204047138,-0.05874293424249234,-0.17088576745452191
329,0.18124608121214342,-0.05798690909383451,-0.16155920077165056
330,0.1773901828115137,-0.05718241064272845,-0.15236651264678247
331,0.17361243890059105,-0.05633085445972798,-0.14331441757475527
332,0.16991425959683132,-0.05543367894520838,-0.13440935804787843
333,0.16629709645354335,-0.05449234660254948,-0.12565750136871975
334,0.16276189265238336,-0.05350834120807228,-0.11706473807218012
335,0.15931050629618193,-0.05248316736370385,-0.10863668109493768
336,0.15594509098724177,-0.05141833656375876,-0.1003786647909737
337,0.15266620033902603,-0.050315373956558336,-0.09229574553227878
338,0.14947568633346536,-0.049175816342224614,-0.08439270197558456
339,0.14637658474887202,-0.048001195868121876,-0.07667403494114916
340,0.14337182941505366,-0.046793032167705376,-0.06914397140519278
341,0.14046284479997445,-0.045552837051454825,-0.06180646901331168
342,0.13765242921098836,-0.04428211799198614,-0.05466521736018873
343,0.13494529795709614,-0.04298235170061683,-0.04772364324247738
344,0.13234398027098299,-0.04165498530497521,-0.04098491739645499
345,0.1298508159811814,-0.04030144978496428,-0.0344519595659552
