,t,x,y,z
0,0.0,0.0001,0.1,0.0
1,0.1,0.09430858253554697,0.08780877819609738,-0.14793942231628648
2,0.2,0.17272197605602305,0.07225425042067266,-0.2686960060678876
3,0.30000000000000004,0.22849544096372904,0.05446121438224625,-0.35936490664525916
4,0.4,0.26288775987285196,0.03540645594302304,-0.4187342331700654
5,0.5,0.2785158667676231,0.01625476738206555,-0.44733531638466467
6,0.6000000000000001,0.278839735781729,-0.001775454423548624,-0.44754351176943274
7,0.7000000000000001,0.2683656352122497,-0.01748316768702801,-0.42350729518399494
8,0.8,0.25147705052350144,-0.029805260888699128,-0.3809485637329256
9,0.9,0.23252183390863568,-0.03795167480438971,-0.3267524256420445
10,1.0,0.21585430959986118,-0.04147004175394726,-0.2684232885798826
11,1.1,0.20337099561289002,-0.04050830068129652,-0.21178373780096107
12,1.2000000000000002,0.19640010202516442,-0.035575267038053096,-0.16174213112180644
13,1.3,0.19748258622517095,-0.02722051985378621,-0.12375269226176
14,1.4000000000000001,0.20808273467339256,-0.0162229114904104,-0.10194874664212812
15,1.5,0.22869473975015348,-0.0035306142712179457,-0.09889586783355475
16,1.6,0.2587919320206034,0.009812931150533584,-0.11546608014299596
17,1.7000000000000002,0.29636565761540556,0.02273305196432125,-0.15083178252214738
18,1.8,0.3371150035050719,0.03407446847738359,-0.20247889906599076
19,1.9000000000000001,0.37811655171468683,0.04273839257284238,-0.26622309182669524
20,2.0,0.41648273323753665,0.04791109854848344,-0.33659112524775775
21,2.1,0.4465496450801693,0.04918851792215679,-0.40847121963994387
22,2.2,0.4644764147919013,0.04610414189991039,-0.47638505964004446
23,2.3000000000000003,0.4708128335652004,0.038562178923110556,-0.5335647956810479
24,2.4000000000000004,0.4661848566136888,0.02715112347669166,-0.5739918819060182
25,2.5,0.4517236877873202,0.012999977338877044,-0.5933179206171532
26,2.6,0.4292675642008192,-0.002395265422041882,-0.5894892400742917
27,2.7,0.4003384889802759,-0.017394593139140258,-0.5630406532834871
28,2.8000000000000003,0.3650133514481689,-0.030613481928125123,-0.5168850840051014
29,2.9000000000000004,0.32637342312450407,-0.04098731901501072,-0.4556708084553689
30,3.0,0.2880789842493891,-0.047702912634257806,-0.38527772214053435
31,3.1,0.252877891180461,-0.05045040068919409,-0.31065495804615617
32,3.2,0.22196424926856717,-0.049202380786013154,-0.23669160453172072
33,3.3000000000000003,0.19801384897267565,-0.04409042527385876,-0.16952128587574875
34,3.4000000000000004,0.1833819342946269,-0.03554198080980304,-0.11451935419144889
35,3.5,0.17944463316005213,-0.024232661206350575,-0.07592090843872079
36,3.6,0.18650225308870455,-0.01104798063554624,-0.056519786049323714
37,3.7,0.20393498678743302,0.002987642226267569,-0.05746694058122307
38,3.8000000000000003,0.23044839180436713,0.016805734796202208,-0.0782090437165379
39,3.9000000000000004,0.263953190856811,0.029390995752651358,-0.11658734698362265
40,4.0,0.3009272373383795,0.0398255158857564,-0.1690480942133689
41,4.1000000000000005,0.3379781185815825,0.04740455315116266,-0.23336264458501607
42,4.2,0.3733634938771583,0.051458695833195706,-0.30637913828254576
43,4.3,0.40406631252703096,0.05141991868224596,-0.38166224816226857
44,4.4,0.42695191738175814,0.0471101089749619,-0.45252773514449746
45,4.5,0.4387189265739329,0.038669044850381556,-0.512616151658569
46,4.6000000000000005,0.43942994225632276,0.026635254435303075,-0.556392428781901
47,4.7,0.43044503861048533,0.012060177274029535,-0.5798562775542259
48,4.800000000000001,0.41341181972448154,-0.003649070533494683,-0.5811572114178972
49,4.9,0.38889327102085003,-0.01902625907219797,-0.5608270406320722
50,5.0,0.3587870752346392,-0.032774204598260956,-0.5215301625661136
51,5.1000000000000005,0.3219099613636352,-0.043967858649043616,-0.46393634544065043
52,5.2,0.2784042462826613,-0.051946674585183594,-0.3898854256630289
53,5.300000000000001,0.23134626227875482,-0.056134351445895916,-0.3057305464843993
54,5.4,0.18302178732767427,-0.05642277870118874,-0.21803947000428123
55,5.5,0.1373042454686772,-0.052998063624815676,-0.1329505430491491
56,5.6000000000000005,0.09475477903545232,-0.04635409760143928,-0.05578967518637174
57,5.7,0.05598564193384497,-0.037382244608375664,0.009497584307874198
58,5.800000000000001,0.021013236300841797,-0.027151351049551166,0.060709837745527295
59,5.9,-0.009856094037271597,-0.016764457501721758,0.09748101606965723
60,6.0,-0.0359645434478823,-0.007147688063371206,0.12106823046054614
61,6.1000000000000005,-0.05503754613442854,0.0011308413132211051,0.1312055874735892
62,6.2,-0.06609237481387856,0.007715482219221882,0.12835263506882102
63,6.300000000000001,-0.07164440897915937,0.012305973616064184,0.11606521966477197
64,6.4,-0.07419753399765452,0.014735158713280537,0.09808245319513115
65,6.5,-0.07611534459430291,0.014973093692876251,0.07810528572511344
66,6.6000000000000005,-0.0795052390800584,0.013121862033821903,0.059587434547805886
67,6.7,-0.08612259670784132,0.009402041419759245,0.04555187988780341
