,t,x,y,z
0,0.0,0.0001,0.1,0.0
1,0.1,0.10127012583804994,0.08792521472098505,-0.15083996643415534
2,0.2,0.19825899359934177,0.07318066762623554,-0.27995368783247326
3,0.30000000000000004,0.28236218766795207,0.05738253032332009,-0.38447039943285566
4,0.4,0.3470803712892058,0.04152366377942485,-0.463607361238523
5,0.5,0.3856861305515478,0.025766836387012357,-0.5175028896128875
6,0.6000000000000001,0.4003070083014366,0.010060107137971964,-0.546228911610571
7,0.7000000000000001,0.39729101018675206,-0.005215809299396245,-0.550058516236449
8,0.8,0.3829630440794533,-0.019141815574785965,-0.5303301198264703
9,0.9,0.36137931869585305,-0.0305968240081536,-0.4900750920921496
10,1.0,0.3355719855227756,-0.038624773542528426,-0.43402386182132363
11,1.1,0.308665557292671,-0.04257059202971024,-0.36821423634698475
12,1.2000000000000002,0.282734391646752,-0.0422188133352226,-0.2994062925709718
13,1.3,0.26026598995676764,-0.03780385972957469,-0.23434312413618347
14,1.4000000000000001,0.24409630494983495,-0.02989474871872368,-0.17912273196173634
15,1.5,0.2372690329329908,-0.01925309562772023,-0.13877814921164258
16,1.6,0.24227453695773152,-0.006720371406450219,-0.1170683091526777
17,1.7000000000000002,0.2607465979830174,0.006841760709971844,-0.11639186038384834
18,1.8,0.2929351949781845,0.020582269174954825,-0.1377803622127556
19,1.9000000000000001,0.33579142484391794,0.03356972672674991,-0.1808461593515516
20,2.0,0.3822140066316842,0.044571036528009075,-0.24346775665081638
21,2.1,0.42346542033841555,0.052030980276291675,-0.3212443709557546
22,2.2,0.4529767232235253,0.0542719871394194,-0.40710519834124775
23,2.3000000000000003,0.4710630766894132,0.050352267870667794,-0.4917783836247429
24,2.4000000000000004,0.4773740501472124,0.04036218289577384,-0.5653370635531048
25,2.5,0.4709525619366324,0.02520720334689125,-0.6186727893756737
26,2.6,0.4523740715915859,0.006463835872604262,-0.6446678108649337
27,2.7,0.4248918434874333,-0.01371168069616578,-0.6392053863378261
28,2.8000000000000003,0.3922487349997847,-0.03279517654457587,-0.6019767847570565
29,2.9000000000000004,0.35478008140249034,-0.048458506492750755,-0.5366548101391888
30,3.0,0.31293233421416017,-0.059143637216585866,-0.4500303347828502
31,3.1,0.2683145054045294,-0.06403351682182029,-0.3507889302321905
32,3.2,0.22253868014320918,-0.0631241066445361,-0.2482775719729961
33,3.3000000000000003,0.17971334210868553,-0.05700262188598484,-0.15135191970654208
34,3.4000000000000004,0.14439494736497135,-0.04655133288264227,-0.06770120215814802
35,3.5,0.11977917203794002,-0.032865581871409526,-0.003452260896082657
36,3.6,0.10870447401706543,-0.017166673134053345,0.03714019929610015
37,3.7,0.11366540946720827,-0.0006114039925420874,0.05174966778569283
38,3.8000000000000003,0.1362685474838517,0.01581072531374022,0.039786050068382234
39,3.9000000000000004,0.17689947230225234,0.03132546550115432,0.00207895677558504
40,4.0,0.23389095861206766,0.045300125404923584,-0.05942816580312664
41,4.1000000000000005,0.3045518675403911,0.05719849363103941,-0.1418616630205929
42,4.2,0.37798038682776985,0.06625475760551551,-0.24139393780278248
43,4.3,0.4372707091416072,0.07078718858947039,-0.3522384753072308
44,4.4,0.4753889956463736,0.0686973200154082,-0.465363586436417
45,4.5,0.49607670409399973,0.05913264988089112,-0.569210154268627
46,4.6000000000000005,0.4991986581776582,0.04259883228500686,-0.652006057147823
47,4.7,0.4844911326936601,0.02056964431006836,-0.7035772222008448
48,4.800000000000001,0.4542648461752718,-0.00468007055274483,-0.7167728294448653
49,4.9,0.41440014952551824,-0.03019996872823944,-0.6886884958906813
50,5.0,0.369568325213897,-0.05271067727651936,-0.6215487784657664
51,5.1000000000000005,0.31786486765062844,-0.06965018996881106,-0.5224215551015015
52,5.2,0.25973246379904635,-0.07961541019810014,-0.40152619865433037
53,5.300000000000001,0.19593226118973722,-0.0823525537459034,-0.2704077904299158
54,5.4,0.13149371138842922,-0.07842971135249358,-0.14029570623531581
55,5.5,0.0699103022462842,-0.06892828602779057,-0.02111391030485477
56,5.6000000000000005,0.012662600425636557,-0.05547935728053413,0.07939866138148896
57,5.7,-0.03730148428794732,-0.03995645841610689,0.1563914151808944
58,5.800000000000001,-0.07767778274054293,-0.024105244444907074,0.20795381030939974
59,5.9,-0.10724539366018696,-0.009389874639170322,0.23477651948062236
60,6.0,-0.12577047576665554,0.003105077781445818,0.2396072983504862
61,6.1000000000000005,-0.13426260578377924,0.012704002974597818,0.22660278812026896
62,6.2,-0.13501470980268218,0.019069507045651798,0.20072076359333654
63,6.300000000000001,-0.13083161445244165,0.022140108698660104,0.167232348560873
64,6.4,-0.1246753197788199,0.022085054088572736,0.13131632050503741
65,6.5,-0.1194193105321578,0.01925388815067164,0.09772754309193216
66,6.6000000000000005,-0.11779603183823337,0.014118798775317866,0.07055089928407579
67,6.7,-0.12228634157149451,0.007208386379415512,0.05305840821663613
68,6.800000000000001,-0.13502119000458335,-0.0009495474171186515,0.047665970385882765
69,6.9,-0.15762435110588965,-0.009867161791442177,0.055971279724220564
70,7.0,-0.1909379520382979,-0.019112630388011267,0.0788367959645868
71,7.1000000000000005,-0.2346709145463568,-0.02826603318525414,0.1164520461277278
72,7.2,-0.287616733608595,-0.03690138510776141,0.168336887878161
73,7.300000000000001,-0.343174527803266,-0.04439116079845755,0.23322707902759132
74,7.4,-0.39078205135148425,-0.04941362070466735,0.3083179164123085
75,7.5,-0.42830949067802415,-0.05058461324192905,0.38850465739850637
76,7.6000000000000005,-0.45429810406292126,-0.04709521563811102,0.4669369090093472
77,7.7,-0.4675710516457435,-0.03875255533012602,0.5359579533272987
78,7.800000000000001,-0.4678104924321839,-0.02603219817327965,0.5881115992008571
79,7.9,-0.45556369515374806,-0.010032531861560685,0.6171829020070021
80,8.0,-0.43249258776300725,0.00764285126485797,0.619121574147422
81,8.1,-0.4010744321603633,0.025075289980183667,0.5927330964008513
82,8.200000000000001,-0.3643943274425276,0.04030422467443345,0.5399813248153975
83,8.3,-0.3262211536300886,0.05156007183587979,0.4658600819727755
84,8.4,-0.2886144964517213,0.057549471053243345,0.3778660751712985
85,8.5,-0.25103971525951796,0.05787681209577947,0.2848668705957199
86,8.6,-0.21594869683880852,0.052944840233799695,0.1956468135083885
87,8.700000000000001,-0.18747578951673732,0.04356317629559458,0.11797834403493138
88,8.8,-0.1694458313562519,0.030746839755504247,0.05816786219773701
89,8.9,-0.16500014396017246,0.015601702932538215,0.02082117381244162
90,9.0,-0.17651292130590077,-0.0007795152246526559,0.008779063422959291
91,9.1,-0.20529994688376466,-0.017397622148159333,0.02320735428993723
92,9.200000000000001,-0.2513133855363005,-0.03337341149054803,0.06377491253943757
93,9.3,-0.31167546822824416,-0.047891978846447435,0.12881814519379195
94,9.4,-0.37374764063341936,-0.059735117007554295,0.21514944507470762
95,9.5,-0.4275711935326328,-0.06696818856085829,0.3169682778398008
96,9.600000000000001,-0.46977286475005314,-0.06802623028726702,0.42558013750298124
97,9.700000000000001,-0.4974229916444464,-0.06208544407007834,0.5303656453453898
98,9.8,-0.5088549304771134,-0.04921723817572413,0.6200532851756091
99,9.9,-0.5030344306026361,-0.03041219735574048,0.6841819704879676
100,10.0,-0.48033945995509353,-0.0074340647402987335,0.7144817898691647
101,10.100000000000001,-0.44378437411064614,0.017282169137876197,0.706077641153354
102,10.200000000000001,-0.3973124486042395,0.040915696897982294,0.6584131631835374
103,10.3,-0.3452050404286903,0.0606990960457487,0.5755273765480962
104,10.4,-0.2914353702653139,0.0743121770733767,0.46562507544206594
105,10.5,-0.2334759621805573,0.08055461846387763,0.33984045792090256
106,10.600000000000001,-0.1725257541866238,0.07961034830465927,0.21001678194724813
107,10.700000000000001,-0.11305260536493714,0.07238598780217606,0.08703758112611475
108,10.8,-0.05762951631390504,0.06031797818328396,-0.02011183397767359
109,10.9,-0.008966669520038568,0.045208518076572696,-0.10510075123509428
110,11.0,0.02977902670780582,0.028847836188158546,-0.16453012165840994
111,11.100000000000001,0.05659125585310723,0.012793261961445285,-0.19770575718628555
112,11.200000000000001,0.07074605208195298,-0.0017216894246873604,-0.2061794828922692
113,11.3,0.07251615769686573,-0.013835943151378682,-0.19318356630046554
114,11.4,0.06299972067290052,-0.023068539103177167,-0.16302135443202237
115,11.5,0.043743349697870006,-0.029292922644727923,-0.1204731275424227
116,11.600000000000001,0.01648035529721545,-0.032693342995207576,-0.07026110849533937
117,11.700000000000001,-0.017144863783473453,-0.033701467989557296,-0.01660066629149177
118,11.8,-0.0558964161961683,-0.032932993777037844,0.037144632092649406
119,11.9,-0.09891228066128803,-0.03111547609932369,0.08870355051974733
120,12.0,-0.14506378327323055,-0.028980072837069607,0.1369954791576452
121,12.100000000000001,-0.19245416244655897,-0.027081265800605506,0.18199148287716063
122,12.200000000000001,-0.2397314008303302,-0.02572845555741149,0.22435274171817016
123,12.3,-0.28611660206665074,-0.025028092280285328,0.26506663949575027
124,12.4,-0.32823372068696066,-0.024801938357007842,0.3050846393383973
125,12.5,-0.36068088114650726,-0.024352156113325536,0.3446505564635507
126,12.600000000000001,-0.3837320329503243,-0.02284963415089115,0.38268450696014134
127,12.700000000000001,-0.3986716398932449,-0.019825057547042,0.4170729451496773
128,12.8,-0.4062885094414879,-0.015173410070940863,0.4452725443902568
